"FaciltyId","Year","Measure","Note"
"393055",2017,"I_014_01","7"
"393055",2018,"I_014_01","7"
"393056",2017,"I_014_01","7"
"393056",2018,"I_014_01","7"
"400003",2017,"I_014_01","5"
"400003",2018,"I_014_01","5"
"400014",2017,"I_014_01","7"
"400014",2018,"I_014_01","7"
"400021",2017,"I_014_01","7"
"400021",2018,"I_014_01","7"
"403025",2017,"I_014_01","7"
"403025",2018,"I_014_01","7"
"403026",2017,"I_014_01","7"
"403026",2018,"I_014_01","7"
"410001",2017,"I_014_01","7"
"410005",2017,"I_014_01","7"
"410005",2018,"I_014_01","7"
"410006",2017,"I_014_01","7"
"410006",2018,"I_014_01","7"
"410007",2017,"I_014_01","7"
"410007",2018,"I_014_01","7"
"410009",2017,"I_014_01","7"
"410009",2018,"I_014_01","7"
"413025",2017,"I_014_01","7"
"413025",2018,"I_014_01","7"
"420023",2017,"I_014_01","7"
"420023",2018,"I_014_01","7"
"420030",2017,"I_014_01","7"
"420030",2018,"I_014_01","7"
"420036",2017,"I_014_01","7"
"420036",2018,"I_014_01","7"
"420067",2017,"I_014_01","7"
"420067",2018,"I_014_01","7"
"420068",2017,"I_014_01","7"
"420068",2018,"I_014_01","7"
"420070",2017,"I_014_01","7"
"420070",2018,"I_014_01","7"
"420078",2017,"I_014_01","7"
"420078",2018,"I_014_01","7"
"420083",2017,"I_014_01","7"
"420083",2018,"I_014_01","7"
"420087",2017,"I_014_01","7"
"420087",2018,"I_014_01","7"
"420091",2017,"I_014_01","7"
"420091",2018,"I_014_01","7"
"420098",2017,"I_014_01","7"
"420098",2018,"I_014_01","7"
"420101",2017,"I_014_01","5"
"420101",2018,"I_014_01","5"
"423025",2017,"I_014_01","7"
"423025",2018,"I_014_01","7"
"423026",2017,"I_014_01","7"
"423026",2018,"I_014_01","7"
"423027",2017,"I_014_01","7"
"423027",2018,"I_014_01","7"
"423028",2017,"I_014_01","7"
"423028",2018,"I_014_01","7"
"423029",2017,"I_014_01","7"
"423029",2018,"I_014_01","7"
"423030",2017,"I_014_01","7"
"423030",2018,"I_014_01","7"
"423031",2017,"I_014_01","7"
"423031",2018,"I_014_01","7"
"430012",2017,"I_014_01","5"
"430012",2018,"I_014_01","5"
"430016",2017,"I_014_01","7"
"430016",2018,"I_014_01","7"
"430027",2017,"I_014_01","7"
"430077",2017,"I_014_01","7"
"440002",2017,"I_014_01","7"
"440003",2017,"I_014_01","7"
"440003",2018,"I_014_01","7"
"440006",2017,"I_014_01","7"
"440006",2018,"I_014_01","7"
"440009",2017,"I_014_01","5"
"440009",2018,"I_014_01","5"
"440035",2017,"I_014_01","7"
"440035",2018,"I_014_01","7"
"440046",2017,"I_014_01","7"
"440046",2018,"I_014_01","7"
"440050",2017,"I_014_01","7"
"440050",2018,"I_014_01","7"
"440058",2017,"I_014_01","7"
"440058",2018,"I_014_01","7"
"440059",2017,"I_014_01","7"
"440059",2018,"I_014_01","7"
"440067",2017,"I_014_01","7"
"440067",2018,"I_014_01","7"
"440120",2017,"I_014_01","7"
"440120",2018,"I_014_01","7"
"440125",2017,"I_014_01","7"
"440125",2018,"I_014_01","7"
"440133",2017,"I_014_01","7"
"440133",2018,"I_014_01","7"
"440150",2017,"I_014_01","7"
"440150",2018,"I_014_01","7"
"440151",2017,"I_014_01","7"
"440151",2018,"I_014_01","7"
"440152",2017,"I_014_01","7"
"440152",2018,"I_014_01","7"
"440156",2017,"I_014_01","7"
"440156",2018,"I_014_01","7"
"440162",2017,"I_014_01","5"
"440175",2017,"I_014_01","7"
"440175",2018,"I_014_01","7"
"440183",2017,"I_014_01","7"
"440183",2018,"I_014_01","7"
"440187",2017,"I_014_01","7"
"440187",2018,"I_014_01","7"
"440193",2017,"I_014_01","7"
"440193",2018,"I_014_01","7"
"440197",2017,"I_014_01","7"
"440197",2018,"I_014_01","7"
"440200",2017,"I_014_01","5"
"440200",2018,"I_014_01","5"
"440231",2017,"I_014_01","7"
"440231",2018,"I_014_01","7"
"443025",2017,"I_014_01","7"
"443025",2018,"I_014_01","7"
"443027",2017,"I_014_01","7"
"443027",2018,"I_014_01","7"
"443028",2017,"I_014_01","7"
"443028",2018,"I_014_01","7"
"443029",2017,"I_014_01","7"
"443029",2018,"I_014_01","7"
"443030",2017,"I_014_01","7"
"443030",2018,"I_014_01","7"
"443031",2017,"I_014_01","7"
"443031",2018,"I_014_01","7"
"443032",2017,"I_014_01","7"
"443032",2018,"I_014_01","7"
"443033",2017,"I_014_01","7"
"443033",2018,"I_014_01","7"
"443034",2017,"I_014_01","7"
"443034",2018,"I_014_01","7"
"443035",2017,"I_014_01","7"
"443035",2018,"I_014_01","7"
"450002",2017,"I_014_01","5"
"450002",2018,"I_014_01","5"
"450007",2017,"I_014_01","7"
"450007",2018,"I_014_01","7"
"450011",2018,"I_014_01","5"
"450015",2017,"I_014_01","7"
"450015",2018,"I_014_01","7"
"450032",2017,"I_014_01","7"
"450032",2018,"I_014_01","7"
"450033",2017,"I_014_01","7"
"450033",2018,"I_014_01","7"
"450035",2017,"I_014_01","7"
"450035",2018,"I_014_01","7"
"450037",2017,"I_014_01","7"
"450040",2017,"I_014_01","5"
"450046",2017,"I_014_01","7"
"450046",2018,"I_014_01","7"
"450058",2017,"I_014_01","7"
"450058",2018,"I_014_01","7"
"450072",2017,"I_014_01","7"
"450072",2018,"I_014_01","7"
"450079",2017,"I_014_01","7"
"450079",2018,"I_014_01","7"
"450080",2017,"I_014_01","7"
"450080",2018,"I_014_01","7"
"450092",2017,"I_014_01","7"
"450092",2018,"I_014_01","7"
"450097",2017,"I_014_01","7"
"450097",2018,"I_014_01","7"
"450101",2017,"I_014_01","7"
"450101",2018,"I_014_01","7"
"450104",2017,"I_014_01","7"
"450104",2018,"I_014_01","7"
"450107",2017,"I_014_01","7"
"450107",2018,"I_014_01","7"
"450119",2017,"I_014_01","7"
"450130",2017,"I_014_01","7"
"450130",2018,"I_014_01","7"
"450132",2017,"I_014_01","7"
"450132",2018,"I_014_01","7"
"450137",2018,"I_014_01","5"
"450147",2017,"I_014_01","7"
"450147",2018,"I_014_01","7"
"450176",2017,"I_014_01","7"
"450176",2018,"I_014_01","7"
"450184",2017,"I_014_01","7"
"450184",2018,"I_014_01","7"
"450193",2017,"I_014_01","7"
"450193",2018,"I_014_01","7"
"450196",2017,"I_014_01","7"
"450196",2018,"I_014_01","7"
"450209",2017,"I_014_01","7"
"450209",2018,"I_014_01","7"
"450211",2017,"I_014_01","7"
"450211",2018,"I_014_01","7"
"450213",2017,"I_014_01","7"
"450213",2018,"I_014_01","7"
"450222",2017,"I_014_01","7"
"450222",2018,"I_014_01","7"
"450229",2017,"I_014_01","7"
"450229",2018,"I_014_01","7"
"450231",2017,"I_014_01","7"
"450231",2018,"I_014_01","7"
"450236",2017,"I_014_01","7"
"450236",2018,"I_014_01","7"
"450271",2017,"I_014_01","7"
"450271",2018,"I_014_01","7"
"450289",2017,"I_014_01","7"
"450289",2018,"I_014_01","7"
"450324",2017,"I_014_01","7"
"450324",2018,"I_014_01","7"
"450346",2017,"I_014_01","7"
"450346",2018,"I_014_01","7"
"450347",2017,"I_014_01","7"
"450347",2018,"I_014_01","7"
"450352",2017,"I_014_01","7"
"450352",2018,"I_014_01","7"
"450358",2017,"I_014_01","7"
"450358",2018,"I_014_01","7"
"450388",2017,"I_014_01","7"
"450388",2018,"I_014_01","7"
"450403",2017,"I_014_01","7"
"450403",2018,"I_014_01","7"
"450424",2017,"I_014_01","7"
"450424",2018,"I_014_01","7"
"450431",2017,"I_014_01","7"
"450431",2018,"I_014_01","7"
"450462",2017,"I_014_01","7"
"450462",2018,"I_014_01","7"
"450508",2017,"I_014_01","7"
"450508",2018,"I_014_01","7"
"450518",2017,"I_014_01","7"
"450518",2018,"I_014_01","7"
"450563",2018,"I_014_01","7"
"450571",2017,"I_014_01","7"
"450571",2018,"I_014_01","7"
"450617",2017,"I_014_01","7"
"450617",2018,"I_014_01","7"
"450638",2018,"I_014_01","7"
"450643",2017,"I_014_01","7"
"450643",2018,"I_014_01","7"
"450644",2017,"I_014_01","7"
"450644",2018,"I_014_01","7"
"450647",2017,"I_014_01","5"
"450651",2017,"I_014_01","7"
"450651",2018,"I_014_01","7"
"450661",2017,"I_014_01","7"
"450661",2018,"I_014_01","7"
"450668",2017,"I_014_01","7"
"450668",2018,"I_014_01","7"
"450669",2017,"I_014_01","7"
"450669",2018,"I_014_01","7"
"450670",2017,"I_014_01","7"
"450670",2018,"I_014_01","7"
"450672",2017,"I_014_01","7"
"450672",2018,"I_014_01","7"
"450697",2017,"I_014_01","7"
"450697",2018,"I_014_01","7"
"450718",2017,"I_014_01","7"
"450718",2018,"I_014_01","7"
"450747",2017,"I_014_01","7"
"450747",2018,"I_014_01","7"
"450766",2017,"I_014_01","7"
"450766",2018,"I_014_01","7"
"450775",2017,"I_014_01","7"
"450775",2018,"I_014_01","7"
"450788",2017,"I_014_01","7"
"450788",2018,"I_014_01","7"
"450809",2017,"I_014_01","7"
"450809",2018,"I_014_01","7"
"450862",2018,"I_014_01","7"
"450869",2017,"I_014_01","7"
"450869",2018,"I_014_01","7"
"453025",2017,"I_014_01","7"
"453025",2018,"I_014_01","7"
"453029",2017,"I_014_01","7"
"453029",2018,"I_014_01","7"
"453031",2017,"I_014_01","7"
"453031",2018,"I_014_01","7"
"453035",2017,"I_014_01","7"
"453035",2018,"I_014_01","7"
"453036",2017,"I_014_01","7"
"453036",2018,"I_014_01","7"
"453040",2017,"I_014_01","7"
"453040",2018,"I_014_01","7"
"453041",2017,"I_014_01","7"
"453041",2018,"I_014_01","7"
"453042",2017,"I_014_01","7"
"453042",2018,"I_014_01","7"
"453047",2017,"I_014_01","7"
"453047",2018,"I_014_01","7"
"453048",2017,"I_014_01","7"
"453048",2018,"I_014_01","7"
"453052",2017,"I_014_01","7"
"453052",2018,"I_014_01","7"
"453053",2017,"I_014_01","7"
"453053",2018,"I_014_01","7"
"453054",2017,"I_014_01","7"
"453054",2018,"I_014_01","7"
"453056",2017,"I_014_01","7"
"453056",2018,"I_014_01","7"
"453057",2017,"I_014_01","7"
"453057",2018,"I_014_01","7"
"453059",2017,"I_014_01","7"
"453059",2018,"I_014_01","7"
"453065",2017,"I_014_01","7"
"453065",2018,"I_014_01","7"
"453072",2017,"I_014_01","7"
"453072",2018,"I_014_01","7"
"453086",2017,"I_014_01","7"
"453086",2018,"I_014_01","7"
"453091",2017,"I_014_01","7"
"453091",2018,"I_014_01","7"
"453092",2017,"I_014_01","7"
"453092",2018,"I_014_01","7"
"453096",2017,"I_014_01","7"
"453096",2018,"I_014_01","7"
"460001",2017,"I_014_01","7"
"460001",2018,"I_014_01","7"
"460003",2017,"I_014_01","7"
"460003",2018,"I_014_01","7"
"460004",2017,"I_014_01","7"
"460004",2018,"I_014_01","7"
"460005",2017,"I_014_01","5"
"460005",2018,"I_014_01","5"
"460009",2017,"I_014_01","7"
"460009",2018,"I_014_01","7"
"460010",2017,"I_014_01","7"
"460010",2018,"I_014_01","7"
"460021",2017,"I_014_01","7"
"460021",2018,"I_014_01","7"
"460041",2017,"I_014_01","7"
"460041",2018,"I_014_01","7"
"460047",2017,"I_014_01","7"
"460047",2018,"I_014_01","7"
"460051",2017,"I_014_01","7"
"460051",2018,"I_014_01","7"
"463025",2017,"I_014_01","7"
"463025",2018,"I_014_01","7"
"463027",2017,"I_014_01","7"
"463027",2018,"I_014_01","7"
"470003",2017,"I_014_01","7"
"470003",2018,"I_014_01","7"
"490001",2017,"I_014_01","7"
"490001",2018,"I_014_01","7"
"490005",2017,"I_014_01","7"
"490005",2018,"I_014_01","7"
"490007",2017,"I_014_01","7"
"490007",2018,"I_014_01","7"
"490017",2017,"I_014_01","7"
"490017",2018,"I_014_01","7"
"490018",2017,"I_014_01","7"
"490018",2018,"I_014_01","7"
"490021",2017,"I_014_01","7"
"490021",2018,"I_014_01","7"
"490024",2017,"I_014_01","7"
"490024",2018,"I_014_01","7"
"490032",2017,"I_014_01","7"
"490032",2018,"I_014_01","7"
"490038",2017,"I_014_01","7"
"490038",2018,"I_014_01","7"
"490048",2017,"I_014_01","7"
"490048",2018,"I_014_01","7"
"490050",2017,"I_014_01","7"
"490057",2017,"I_014_01","7"
"490057",2018,"I_014_01","7"
"490066",2017,"I_014_01","7"
"490066",2018,"I_014_01","7"
"490075",2017,"I_014_01","7"
"490075",2018,"I_014_01","7"
"490112",2017,"I_014_01","7"
"490112",2018,"I_014_01","7"
"490118",2017,"I_014_01","7"
"490118",2018,"I_014_01","7"
"490122",2017,"I_014_01","7"
"490122",2018,"I_014_01","7"
"493025",2017,"I_014_01","7"
"493025",2018,"I_014_01","7"
"493027",2017,"I_014_01","7"
"493027",2018,"I_014_01","7"
"493028",2017,"I_014_01","7"
"493028",2018,"I_014_01","7"
"493029",2017,"I_014_01","7"
"493029",2018,"I_014_01","7"
"493030",2017,"I_014_01","7"
"493030",2018,"I_014_01","7"
"493031",2017,"I_014_01","7"
"493031",2018,"I_014_01","7"
"493032",2017,"I_014_01","7"
"493032",2018,"I_014_01","7"
"493033",2017,"I_014_01","7"
"493033",2018,"I_014_01","7"
"493034",2017,"I_014_01","7"
"493034",2018,"I_014_01","7"
"500001",2017,"I_014_01","5"
"500001",2018,"I_014_01","5"
"500002",2017,"I_014_01","7"
"500002",2018,"I_014_01","7"
"500005",2017,"I_014_01","5"
"500005",2018,"I_014_01","5"
"500008",2017,"I_014_01","7"
"500008",2018,"I_014_01","7"
"500012",2017,"I_014_01","7"
"500012",2018,"I_014_01","7"
"500014",2017,"I_014_01","7"
"500014",2018,"I_014_01","7"
"500015",2017,"I_014_01","5"
"500015",2018,"I_014_01","5"
"500019",2017,"I_014_01","5"
"500019",2018,"I_014_01","5"
"500024",2017,"I_014_01","7"
"500025",2017,"I_014_01","7"
"500025",2018,"I_014_01","7"
"500050",2017,"I_014_01","7"
"500050",2018,"I_014_01","7"
"500051",2017,"I_014_01","5"
"500051",2018,"I_014_01","5"
"500058",2017,"I_014_01","7"
"500058",2018,"I_014_01","7"
"500064",2017,"I_014_01","7"
"500064",2018,"I_014_01","7"
"500108",2017,"I_014_01","7"
"500108",2018,"I_014_01","7"
"500124",2017,"I_014_01","7"
"500124",2018,"I_014_01","7"
"500148",2017,"I_014_01","7"
"500148",2018,"I_014_01","7"
"503025",2018,"I_014_01","7"
"510022",2017,"I_014_01","7"
"510022",2018,"I_014_01","7"
"510023",2017,"I_014_01","7"
"510023",2018,"I_014_01","7"
"510048",2017,"I_014_01","7"
"510048",2018,"I_014_01","7"
"513025",2017,"I_014_01","7"
"513025",2018,"I_014_01","7"
"513026",2017,"I_014_01","7"
"513026",2018,"I_014_01","7"
"513027",2017,"I_014_01","7"
"513027",2018,"I_014_01","7"
"513028",2017,"I_014_01","7"
"513028",2018,"I_014_01","7"
"513030",2017,"I_014_01","7"
"513030",2018,"I_014_01","7"
"520013",2017,"I_014_01","7"
"520013",2018,"I_014_01","7"
"520030",2017,"I_014_01","7"
"520030",2018,"I_014_01","7"
"520037",2017,"I_014_01","7"
"520037",2018,"I_014_01","7"
"520045",2017,"I_014_01","7"
"520045",2018,"I_014_01","7"
"520048",2017,"I_014_01","7"
"520048",2018,"I_014_01","7"
"520049",2017,"I_014_01","7"
"520049",2018,"I_014_01","7"
"520066",2017,"I_014_01","7"
"520066",2018,"I_014_01","7"
"520075",2017,"I_014_01","7"
"520075",2018,"I_014_01","7"
"520087",2017,"I_014_01","7"
"520087",2018,"I_014_01","7"
"520088",2017,"I_014_01","7"
"520088",2018,"I_014_01","7"
"520096",2017,"I_014_01","7"
"520096",2018,"I_014_01","7"
"520102",2017,"I_014_01","7"
"520102",2018,"I_014_01","7"
"520103",2017,"I_014_01","7"
"520103",2018,"I_014_01","7"
"520136",2017,"I_014_01","7"
"520136",2018,"I_014_01","7"
"520138",2017,"I_014_01","7"
"520138",2018,"I_014_01","7"
"520177",2017,"I_014_01","7"
"520177",2018,"I_014_01","7"
"520193",2017,"I_014_01","7"
"520193",2018,"I_014_01","7"
"520206",2017,"I_014_01","7"
"520206",2018,"I_014_01","7"
"523025",2017,"I_014_01","7"
"523025",2018,"I_014_01","7"
"523027",2017,"I_014_01","7"
"523027",2018,"I_014_01","7"
"523028",2017,"I_014_01","7"
"523028",2018,"I_014_01","7"
"530008",2017,"I_014_01","7"
"530014",2017,"I_014_01","7"
"530014",2018,"I_014_01","7"
"533027",2017,"I_014_01","7"
"533027",2018,"I_014_01","7"
"673025",2017,"I_014_01","7"
"673025",2018,"I_014_01","7"
"673026",2017,"I_014_01","5"
"673027",2017,"I_014_01","7"
"673027",2018,"I_014_01","7"
"673028",2017,"I_014_01","5"
"673028",2018,"I_014_01","5"
"673029",2017,"I_014_01","7"
"673029",2018,"I_014_01","7"
"673030",2017,"I_014_01","7"
"673030",2018,"I_014_01","7"
"673031",2017,"I_014_01","7"
"673031",2018,"I_014_01","7"
"673032",2017,"I_014_01","7"
"673032",2018,"I_014_01","7"
"673034",2017,"I_014_01","7"
"673034",2018,"I_014_01","7"
"673035",2017,"I_014_01","7"
"673035",2018,"I_014_01","7"
"673036",2017,"I_014_01","7"
"673036",2018,"I_014_01","7"
"673038",2017,"I_014_01","7"
"673038",2018,"I_014_01","7"
"673039",2017,"I_014_01","7"
"673039",2018,"I_014_01","7"
"673040",2017,"I_014_01","7"
"673040",2018,"I_014_01","7"
"673041",2017,"I_014_01","7"
"673041",2018,"I_014_01","7"
"673042",2017,"I_014_01","7"
"673042",2018,"I_014_01","7"
"673043",2017,"I_014_01","7"
"673043",2018,"I_014_01","7"
"673044",2017,"I_014_01","7"
"673044",2018,"I_014_01","7"
"673045",2017,"I_014_01","7"
"673045",2018,"I_014_01","7"
"673046",2017,"I_014_01","7"
"673046",2018,"I_014_01","7"
"673048",2017,"I_014_01","7"
"673048",2018,"I_014_01","7"
"673049",2017,"I_014_01","7"
"673049",2018,"I_014_01","7"
"673050",2017,"I_014_01","7"
"673050",2018,"I_014_01","7"
"673051",2017,"I_014_01","7"
"673051",2018,"I_014_01","7"
"673052",2017,"I_014_01","7"
"673052",2018,"I_014_01","7"
"673053",2017,"I_014_01","7"
"673053",2018,"I_014_01","7"
"673054",2017,"I_014_01","7"
"673054",2018,"I_014_01","7"
"673055",2017,"I_014_01","7"
"673055",2018,"I_014_01","7"
"673056",2017,"I_014_01","7"
"673056",2018,"I_014_01","7"
"673057",2017,"I_014_01","7"
"673057",2018,"I_014_01","7"
"673058",2017,"I_014_01","7"
"673058",2018,"I_014_01","7"
"673059",2017,"I_014_01","7"
"673059",2018,"I_014_01","7"
"673060",2017,"I_014_01","7"
"673060",2018,"I_014_01","7"
"673061",2017,"I_014_01","7"
"673061",2018,"I_014_01","7"
"673063",2017,"I_014_01","7"
"673063",2018,"I_014_01","7"
"673064",2018,"I_014_01","7"
"673065",2018,"I_014_01","7"
"10100",2018,"I_015_01","5"
"10113",2018,"I_015_01","2"
"10144",2017,"I_015_01","7"
"20001",2017,"I_015_01","7"
"20017",2017,"I_015_01","7"
"30055",2017,"I_015_01","7"
"30103",2017,"I_015_01","7"
"30114",2017,"I_015_01","7"
"30114",2018,"I_015_01","7"
"30117",2017,"I_015_01","7"
"30117",2018,"I_015_01","7"
"33039",2017,"I_015_01","5"
"33039",2018,"I_015_01","5"
"33040",2017,"I_015_01","5"
"33040",2018,"I_015_01","3"
"40002",2017,"I_015_01","7"
"40002",2018,"I_015_01","7"
"40015",2017,"I_015_01","7"
"40015",2018,"I_015_01","7"
"40022",2017,"I_015_01","7"
"40041",2017,"I_015_01","7"
"40084",2017,"I_015_01","7"
"40088",2017,"I_015_01","7"
"40088",2018,"I_015_01","7"
"40119",2017,"I_015_01","7"
"40154",2017,"I_015_01","5"
"40154",2018,"I_015_01","5"
"43034",2017,"I_015_01","7"
"43034",2018,"I_015_01","7"
"43035",2017,"I_015_01","3"
"50006",2017,"I_015_01","7"
"50006",2018,"I_015_01","7"
"50009",2017,"I_015_01","7"
"50016",2017,"I_015_01","5"
"50016",2018,"I_015_01","5"
"50018",2017,"I_015_01","5"
"50018",2018,"I_015_01","5"
"50024",2017,"I_015_01","7"
"50024",2018,"I_015_01","7"
"50058",2017,"I_015_01","7"
"50128",2017,"I_015_01","7"
"50145",2017,"I_015_01","7"
"50158",2017,"I_015_01","5"
"50158",2018,"I_015_01","5"
"50167",2017,"I_015_01","5"
"50169",2017,"I_015_01","7"
"50204",2017,"I_015_01","5"
"50235",2017,"I_015_01","7"
"50235",2018,"I_015_01","7"
"50236",2017,"I_015_01","5"
"50236",2018,"I_015_01","5"
"50243",2017,"I_015_01","7"
"50262",2017,"I_015_01","5"
"50262",2018,"I_015_01","5"
"50278",2017,"I_015_01","7"
"50283",2017,"I_015_01","5"
"50283",2018,"I_015_01","5"
"50305",2017,"I_015_01","5"
"50336",2017,"I_015_01","7"
"50336",2018,"I_015_01","7"
"50382",2017,"I_015_01","7"
"50417",2018,"I_015_01","7"
"50438",2017,"I_015_01","5"
"50438",2018,"I_015_01","5"
"50441",2017,"I_015_01","5"
"50441",2018,"I_015_01","5"
"50471",2017,"I_015_01","5"
"50471",2018,"I_015_01","5"
"50498",2017,"I_015_01","5"
"50498",2018,"I_015_01","5"
"50580",2017,"I_015_01","5"
"50580",2018,"I_015_01","5"
"50603",2017,"I_015_01","5"
"50603",2018,"I_015_01","5"
"50624",2017,"I_015_01","7"
"50624",2018,"I_015_01","7"
"50625",2018,"I_015_01","5"
"50668",2017,"I_015_01","7"
"50668",2018,"I_015_01","7"
"50739",2017,"I_015_01","3"
"50757",2017,"I_015_01","7"
"50782",2017,"I_015_01","3"
"53038",2018,"I_015_01","7"
"53039",2017,"I_015_01","3"
"60001",2017,"I_015_01","5"
"60001",2018,"I_015_01","5"
"60006",2017,"I_015_01","7"
"60006",2018,"I_015_01","2"
"60011",2017,"I_015_01","7"
"60012",2017,"I_015_01","7"
"60012",2018,"I_015_01","7"
"60014",2017,"I_015_01","5"
"60014",2018,"I_015_01","5"
"60027",2017,"I_015_01","7"
"60031",2018,"I_015_01","2"
"70028",2017,"I_015_01","7"
"100052",2018,"I_015_01","3"
"100126",2017,"I_015_01","7"
"100226",2017,"I_015_01","5"
"100226",2018,"I_015_01","5"
"100249",2018,"I_015_01","5"
"100290",2017,"I_015_01","3"
"110003",2017,"I_015_01","5"
"110010",2017,"I_015_01","5"
"110010",2018,"I_015_01","5"
"110122",2017,"I_015_01","7"
"110125",2017,"I_015_01","7"
"110143",2017,"I_015_01","7"
"110165",2017,"I_015_01","7"
"110168",2017,"I_015_01","7"
"130002",2017,"I_015_01","7"
"130028",2017,"I_015_01","7"
"130028",2018,"I_015_01","7"
"130049",2017,"I_015_01","5"
"130049",2018,"I_015_01","5"
"140008",2017,"I_015_01","3"
"140033",2017,"I_015_01","7"
"140046",2017,"I_015_01","7"
"140046",2018,"I_015_01","7"
"140052",2017,"I_015_01","7"
"140052",2018,"I_015_01","7"
"140054",2017,"I_015_01","7"
"140063",2017,"I_015_01","7"
"140063",2018,"I_015_01","7"
"140067",2018,"I_015_01","4"
"140082",2017,"I_015_01","7"
"140082",2018,"I_015_01","7"
"140117",2017,"I_015_01","3"
"140125",2017,"I_015_01","7"
"140125",2018,"I_015_01","7"
"140127",2017,"I_015_01","7"
"140135",2017,"I_015_01","5"
"140135",2018,"I_015_01","5"
"140166",2018,"I_015_01","3"
"140172",2017,"I_015_01","7"
"140180",2017,"I_015_01","7"
"140224",2017,"I_015_01","7"
"140224",2018,"I_015_01","7"
"140239",2017,"I_015_01","5"
"140239",2018,"I_015_01","5"
"140240",2017,"I_015_01","7"
"140276",2018,"I_015_01","5"
"140280",2017,"I_015_01","7"
"150001",2017,"I_015_01","7"
"150001",2018,"I_015_01","7"
"150011",2017,"I_015_01","7"
"150012",2017,"I_015_01","7"
"150015",2017,"I_015_01","7"
"150018",2017,"I_015_01","7"
"150018",2018,"I_015_01","7"
"150035",2017,"I_015_01","7"
"150046",2017,"I_015_01","7"
"150046",2018,"I_015_01","7"
"150048",2017,"I_015_01","7"
"150061",2017,"I_015_01","7"
"150061",2018,"I_015_01","7"
"150088",2017,"I_015_01","7"
"150109",2017,"I_015_01","7"
"150115",2017,"I_015_01","7"
"150115",2018,"I_015_01","7"
"160057",2017,"I_015_01","7"
"160057",2018,"I_015_01","7"
"160064",2017,"I_015_01","7"
"160064",2018,"I_015_01","7"
"160069",2017,"I_015_01","7"
"160069",2018,"I_015_01","7"
"160079",2017,"I_015_01","7"
"160079",2018,"I_015_01","7"
"160089",2017,"I_015_01","7"
"160110",2017,"I_015_01","7"
"160110",2018,"I_015_01","7"
"160117",2017,"I_015_01","7"
"160146",2017,"I_015_01","7"
"160146",2018,"I_015_01","7"
"170006",2017,"I_015_01","7"
"170020",2017,"I_015_01","7"
"170020",2018,"I_015_01","7"
"170023",2017,"I_015_01","7"
"170023",2018,"I_015_01","7"
"170103",2017,"I_015_01","7"
"170120",2017,"I_015_01","7"
"170120",2018,"I_015_01","7"
"170137",2017,"I_015_01","7"
"170137",2018,"I_015_01","7"
"170142",2017,"I_015_01","7"
"170185",2017,"I_015_01","7"
"170200",2017,"I_015_01","7"
"180009",2017,"I_015_01","5"
"180009",2018,"I_015_01","5"
"180018",2017,"I_015_01","7"
"180018",2018,"I_015_01","7"
"180027",2017,"I_015_01","7"
"180027",2018,"I_015_01","7"
"180038",2017,"I_015_01","7"
"180040",2018,"I_015_01","2"
"180056",2017,"I_015_01","5"
"180056",2018,"I_015_01","5"
"180093",2017,"I_015_01","7"
"180132",2017,"I_015_01","7"
"180132",2018,"I_015_01","7"
"190002",2017,"I_015_01","7"
"190004",2017,"I_015_01","7"
"190008",2017,"I_015_01","7"
"190014",2017,"I_015_01","7"
"190017",2017,"I_015_01","7"
"190020",2017,"I_015_01","7"
"190025",2017,"I_015_01","7"
"190025",2018,"I_015_01","7"
"190045",2017,"I_015_01","7"
"190065",2017,"I_015_01","7"
"190065",2018,"I_015_01","7"
"190102",2017,"I_015_01","7"
"190125",2017,"I_015_01","7"
"190140",2017,"I_015_01","5"
"190144",2017,"I_015_01","7"
"190144",2018,"I_015_01","7"
"190146",2017,"I_015_01","7"
"190160",2017,"I_015_01","7"
"190160",2018,"I_015_01","7"
"190167",2017,"I_015_01","7"
"190167",2018,"I_015_01","7"
"190176",2017,"I_015_01","7"
"190176",2018,"I_015_01","7"
"190190",2017,"I_015_01","7"
"190190",2018,"I_015_01","7"
"190204",2017,"I_015_01","7"
"190204",2018,"I_015_01","7"
"193058",2017,"I_015_01","7"
"193058",2018,"I_015_01","7"
"193070",2017,"I_015_01","7"
"193070",2018,"I_015_01","7"
"193080",2017,"I_015_01","7"
"193080",2018,"I_015_01","7"
"193086",2017,"I_015_01","7"
"193086",2018,"I_015_01","7"
"193092",2017,"I_015_01","7"
"193092",2018,"I_015_01","7"
"193097",2017,"I_015_01","3"
"193098",2017,"I_015_01","5"
"193098",2018,"I_015_01","3"
"200018",2017,"I_015_01","7"
"200018",2018,"I_015_01","7"
"213029",2017,"I_015_01","7"
"220046",2017,"I_015_01","7"
"220065",2017,"I_015_01","7"
"230013",2017,"I_015_01","5"
"230013",2018,"I_015_01","5"
"230015",2017,"I_015_01","7"
"230015",2018,"I_015_01","7"
"230019",2017,"I_015_01","7"
"230021",2017,"I_015_01","7"
"230031",2017,"I_015_01","7"
"230031",2018,"I_015_01","7"
"230036",2017,"I_015_01","7"
"230036",2018,"I_015_01","7"
"230077",2017,"I_015_01","5"
"230077",2018,"I_015_01","5"
"230078",2017,"I_015_01","7"
"230093",2017,"I_015_01","5"
"230093",2018,"I_015_01","5"
"230132",2017,"I_015_01","7"
"230141",2017,"I_015_01","7"
"230207",2017,"I_015_01","7"
